Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_0_97,VGND,li1,52.9000,10.8800,0.000003
FILLER_0_85,VGND,li1,47.3800,10.8800,0.000002
FILLER_0_81,VGND,li1,43.4700,10.8800,0.000002
FILLER_0_69,VGND,li1,40.0200,10.8800,0.000002
FILLER_0_65,VGND,li1,35.6500,10.8800,0.000002
FILLER_0_57,VGND,li1,33.5800,10.8800,0.000002
FILLER_0_53,VGND,li1,30.5900,10.8800,0.000002
FILLER_0_41,VGND,li1,27.1400,10.8800,0.000001
FILLER_0_29,VGND,li1,21.6200,10.8800,0.000001
FILLER_0_27,VGND,li1,18.1700,10.8800,0.000001
FILLER_0_23,VGND,li1,16.3300,10.8800,0.000001
FILLER_0_15,VGND,li1,14.2600,10.8800,0.000001
FILLER_0_3,VGND,li1,9.6600,10.8800,0.000001
hold133,VGND,li1,86.4800,43.5200,0.000962
hold132,VGND,li1,9.2000,59.8400,0.000227
hold131,VGND,li1,17.4800,108.8000,0.000377
hold130,VGND,li1,17.0200,87.0400,0.000202
hold129,VGND,li1,84.6400,48.9600,0.001319
hold128,VGND,li1,29.4400,81.6000,0.000333
hold127,VGND,li1,68.0800,108.8000,0.001528
hold126,VGND,li1,16.1000,65.2800,0.000154
hold125,VGND,li1,74.9800,97.9200,0.000652
hold124,VGND,li1,93.8400,76.1600,0.001276
hold123,VGND,li1,89.7000,16.3200,0.000343
hold122,VGND,li1,59.8000,119.6800,0.000795
hold121,VGND,li1,41.4000,103.3600,0.000497
hold120,VGND,li1,20.7000,119.6800,0.000204
hold119,VGND,li1,61.1800,27.2000,0.000346
hold118,VGND,li1,20.7000,48.9600,0.000263
hold117,VGND,li1,104.8800,32.6400,0.000694
hold116,VGND,li1,24.8400,65.2800,0.000142
hold115,VGND,li1,51.0600,87.0400,0.000534
hold114,VGND,li1,97.9800,38.0800,0.000387
hold113,VGND,li1,16.5600,103.3600,0.000245
hold112,VGND,li1,17.0200,92.4800,0.000120
hold111,VGND,li1,37.2600,54.4000,0.000471
hold110,VGND,li1,64.4000,32.6400,0.000525
hold109,VGND,li1,38.1800,38.0800,0.000156
hold108,VGND,li1,39.1000,87.0400,0.000380
hold107,VGND,li1,97.9800,97.9200,0.000773
hold106,VGND,li1,72.2200,136.0000,0.001296
hold105,VGND,li1,91.5400,38.0800,0.000374
hold104,VGND,li1,66.2400,114.2400,0.001002
hold103,VGND,li1,30.3600,87.0400,0.000236
hold102,VGND,li1,68.0800,130.5600,0.000868
hold101,VGND,li1,103.5000,59.8400,0.000727
hold100,VGND,li1,92.9200,97.9200,0.000753
hold99,VGND,li1,46.4600,43.5200,0.000563
hold98,VGND,li1,63.0200,76.1600,0.000938
hold97,VGND,li1,74.0600,114.2400,0.001097
hold96,VGND,li1,80.9600,114.2400,0.001201
hold95,VGND,li1,46.0000,125.1200,0.000553
hold94,VGND,li1,41.8600,27.2000,0.000257
hold93,VGND,li1,38.6400,119.6800,0.000452
hold92,VGND,li1,29.4400,97.9200,0.000254
hold91,VGND,li1,28.0600,27.2000,0.000144
hold90,VGND,li1,72.2200,38.0800,0.000319
hold89,VGND,li1,86.0200,76.1600,0.001213
hold88,VGND,li1,59.8000,38.0800,0.000271
hold87,VGND,li1,40.9400,76.1600,0.000553
hold86,VGND,li1,84.1800,87.0400,0.000866
hold85,VGND,li1,46.4600,114.2400,0.000689
hold84,VGND,li1,89.7000,27.2000,0.000399
hold83,VGND,li1,67.1600,21.7600,0.000438
hold82,VGND,li1,55.2000,54.4000,0.000760
hold81,VGND,li1,92.4600,43.5200,0.000997
hold80,VGND,li1,62.5600,136.0000,0.001097
hold79,VGND,li1,16.1000,76.1600,0.000255
hold78,VGND,li1,16.1000,130.5600,0.000217
hold77,VGND,li1,33.5800,48.9600,0.000459
hold76,VGND,li1,60.7200,130.5600,0.000752
hold75,VGND,li1,61.1800,54.4000,0.000839
hold74,VGND,li1,53.8200,27.2000,0.000317
hold73,VGND,li1,34.0400,70.7200,0.000304
hold72,VGND,li1,99.8200,21.7600,0.000537
hold71,VGND,li1,33.5800,27.2000,0.000193
hold70,VGND,li1,33.5800,16.3200,0.000128
hold69,VGND,li1,34.5000,21.7600,0.000192
hold68,VGND,li1,59.3400,43.5200,0.000719
hold67,VGND,li1,16.1000,119.6800,0.000206
hold66,VGND,li1,73.1400,76.1600,0.001081
hold65,VGND,li1,102.5800,48.9600,0.001454
hold64,VGND,li1,90.1600,43.5200,0.000984
hold63,VGND,li1,57.9600,65.2800,0.000459
hold62,VGND,li1,90.6200,59.8400,0.000683
hold61,VGND,li1,28.0600,130.5600,0.000243
hold60,VGND,li1,57.0400,130.5600,0.000716
hold59,VGND,li1,70.8400,97.9200,0.000622
hold58,VGND,li1,106.7200,38.0800,0.000393
hold57,VGND,li1,25.3000,54.4000,0.000248
hold56,VGND,li1,73.6000,48.9600,0.001183
hold55,VGND,li1,78.6600,92.4800,0.000558
hold54,VGND,li1,84.1800,27.2000,0.000396
hold53,VGND,li1,30.3600,97.9200,0.000254
hold52,VGND,li1,20.7000,103.3600,0.000242
hold51,VGND,li1,25.3000,136.0000,0.000243
hold50,VGND,li1,29.4400,38.0800,0.000110
hold49,VGND,li1,45.5400,108.8000,0.000954
hold48,VGND,li1,46.9200,76.1600,0.000673
hold47,VGND,li1,17.0200,38.0800,0.000090
hold46,VGND,li1,51.0600,32.6400,0.000418
hold45,VGND,li1,25.3000,108.8000,0.000357
hold44,VGND,li1,80.9600,130.5600,0.001024
hold43,VGND,li1,84.1800,103.3600,0.000856
hold42,VGND,li1,54.7400,119.6800,0.000721
hold41,VGND,li1,44.1600,136.0000,0.000691
hold40,VGND,li1,35.8800,54.4000,0.000436
hold39,VGND,li1,41.4000,70.7200,0.000395
hold38,VGND,li1,24.3800,76.1600,0.000239
hold37,VGND,li1,40.4800,114.2400,0.000581
hold36,VGND,li1,27.1400,70.7200,0.000215
hold35,VGND,li1,85.5600,65.2800,0.000599
hold34,VGND,li1,51.5200,103.3600,0.000623
hold33,VGND,li1,80.0400,136.0000,0.001449
hold32,VGND,li1,55.2000,27.2000,0.000328
hold31,VGND,li1,24.3800,119.6800,0.000201
hold30,VGND,li1,74.9800,103.3600,0.000820
hold29,VGND,li1,39.5600,38.0800,0.000170
hold28,VGND,li1,26.2200,92.4800,0.000140
hold27,VGND,li1,45.0800,92.4800,0.000321
hold26,VGND,li1,43.7000,87.0400,0.000422
hold25,VGND,li1,72.2200,65.2800,0.000546
hold24,VGND,li1,46.4600,130.5600,0.000557
hold23,VGND,li1,79.5800,32.6400,0.000624
hold22,VGND,li1,25.7600,48.9600,0.000258
hold21,VGND,li1,19.7800,65.2800,0.000151
hold20,VGND,li1,47.8400,114.2400,0.000689
hold19,VGND,li1,78.2000,48.9600,0.001243
hold18,VGND,li1,71.7600,65.2800,0.000546
hold17,VGND,li1,59.3400,76.1600,0.000861
hold16,VGND,li1,102.1200,76.1600,0.001317
hold15,VGND,li1,72.2200,16.3200,0.000313
hold14,VGND,li1,47.8400,59.8400,0.000450
hold13,VGND,li1,66.7000,81.6000,0.001003
hold12,VGND,li1,97.9800,59.8400,0.000712
hold11,VGND,li1,105.8000,70.7200,0.000959
hold10,VGND,li1,59.8000,119.6800,0.000795
hold9,VGND,li1,67.1600,65.2800,0.000522
hold8,VGND,li1,106.7200,92.4800,0.000664
hold7,VGND,li1,97.9800,92.4800,0.000644
hold6,VGND,li1,102.1200,70.7200,0.000948
hold5,VGND,li1,139.3800,108.8000,0.002210
hold4,VGND,li1,108.1000,97.9200,0.000803
hold3,VGND,li1,128.3400,114.2400,0.001541
hold2,VGND,li1,140.3000,125.1200,0.001161
hold1,VGND,li1,113.6200,65.2800,0.000668
clkload14,VGND,li1,119.8300,108.8000,0.002170
clkload13,VGND,li1,119.3700,103.3600,0.000957
clkload12,VGND,li1,93.6100,114.2400,0.001348
clkload11,VGND,li1,89.4700,108.8000,0.001902
clkload10,VGND,li1,97.2900,48.9600,0.001414
clkload9,VGND,li1,89.0100,54.4000,0.001179
clkload8,VGND,li1,84.6400,76.1600,0.001213
clkload7,VGND,li1,71.9900,81.6000,0.001101
clkload6,VGND,li1,57.9600,103.3600,0.000699
clkload5,VGND,li1,55.4300,103.3600,0.000677
clkload4,VGND,li1,34.2700,103.3600,0.000392
clkload3,VGND,li1,54.9700,54.4000,0.000760
clkload2,VGND,li1,51.7500,43.5200,0.000633
clkload1,VGND,li1,33.1200,59.8400,0.000308
clkload0,VGND,li1,28.5200,54.4000,0.000319
clkbuf_4_15_0_wr_clk,VGND,li1,123.9700,114.2400,0.001535
clkbuf_4_14_0_wr_clk,VGND,li1,127.1900,108.8000,0.002203
clkbuf_4_13_0_wr_clk,VGND,li1,93.1500,108.8000,0.001960
clkbuf_4_12_0_wr_clk,VGND,li1,93.6100,108.8000,0.001960
clkbuf_4_11_0_wr_clk,VGND,li1,103.7300,54.4000,0.001294
clkbuf_4_10_0_wr_clk,VGND,li1,89.0100,48.9600,0.001359
clkbuf_4_9_0_wr_clk,VGND,li1,78.8900,76.1600,0.001156
clkbuf_4_8_0_wr_clk,VGND,li1,77.5100,76.1600,0.001156
clkbuf_4_7_0_wr_clk,VGND,li1,54.5100,108.8000,0.001196
clkbuf_4_6_0_wr_clk,VGND,li1,60.0300,108.8000,0.001367
clkbuf_4_5_0_wr_clk,VGND,li1,33.3500,103.3600,0.000392
clkbuf_4_4_0_wr_clk,VGND,li1,28.2900,103.3600,0.000302
clkbuf_4_3_0_wr_clk,VGND,li1,60.0300,54.4000,0.000839
clkbuf_4_2_0_wr_clk,VGND,li1,51.7500,48.9600,0.000848
clkbuf_4_1_0_wr_clk,VGND,li1,27.8300,59.8400,0.000241
clkbuf_4_0_0_wr_clk,VGND,li1,28.7500,54.4000,0.000319
clkbuf_0_wr_clk,VGND,li1,78.2000,81.6000,0.001192
fanout76,VGND,li1,141.6800,59.8400,0.000775
fanout75,VGND,li1,143.0600,108.8000,0.002211
fanout74,VGND,li1,143.0600,103.3600,0.000967
fanout73,VGND,li1,142.6000,103.3600,0.000967
fanout72,VGND,li1,142.1400,97.9200,0.000855
fanout71,VGND,li1,143.5200,59.8400,0.000776
fanout70,VGND,li1,142.1400,87.0400,0.001075
fanout69,VGND,li1,132.4800,103.3600,0.000964
fanout68,VGND,li1,139.8400,59.8400,0.000775
fanout67,VGND,li1,135.7000,54.4000,0.001374
fanout66,VGND,li1,83.4900,130.5600,0.001047
fanout65,VGND,li1,65.3200,136.0000,0.001135
fanout64,VGND,li1,104.6500,70.7200,0.000959
fanout63,VGND,li1,80.9600,70.7200,0.000810
fanout62,VGND,li1,43.9300,103.3600,0.000530
fanout61,VGND,li1,16.1000,87.0400,0.000202
fanout60,VGND,li1,56.3500,43.5200,0.000686
fanout59,VGND,li1,58.4200,21.7600,0.000378
fanout58,VGND,li1,92.6900,43.5200,0.000997
fanout57,VGND,li1,92.4600,16.3200,0.000343
fanout56,VGND,li1,35.6500,38.0800,0.000142
fanout55,VGND,li1,29.4400,27.2000,0.000144
fanout54,VGND,li1,45.3100,125.1200,0.000553
fanout53,VGND,li1,16.1000,130.5600,0.000217
fanout52,VGND,li1,43.4700,76.1600,0.000613
fanout51,VGND,li1,16.1000,76.1600,0.000255
fanout50,VGND,li1,116.8400,54.4000,0.001333
fanout49,VGND,li1,114.5400,54.4000,0.001328
fanout48,VGND,li1,112.2400,54.4000,0.001320
fanout47,VGND,li1,33.5800,81.6000,0.000423
fanout46,VGND,li1,63.0200,43.5200,0.000757
fanout45,VGND,li1,116.8400,81.6000,0.001388
fanout44,VGND,li1,60.7200,87.0400,0.000652
fanout43,VGND,li1,113.6200,76.1600,0.001352
fanout42,VGND,li1,63.9400,70.7200,0.000655
fanout41,VGND,li1,123.2800,76.1600,0.001367
fanout40,VGND,li1,125.1200,81.6000,0.001409
fanout39,VGND,li1,123.2800,81.6000,0.001405
fanout38,VGND,li1,100.2800,114.2400,0.001407
fanout37,VGND,li1,98.4400,119.6800,0.001301
fanout36,VGND,li1,140.3000,76.1600,0.001383
fanout35,VGND,li1,110.4000,114.2400,0.001473
output34,VGND,li1,7.8200,65.2800,0.000156
output33,VGND,li1,65.7800,146.8800,0.000073
output32,VGND,li1,62.5600,10.8800,0.000003
output31,VGND,li1,141.6800,54.4000,0.001379
output30,VGND,li1,81.8800,10.8800,0.000004
output29,VGND,li1,7.8200,92.4800,0.000121
output28,VGND,li1,143.5200,76.1600,0.001383
output27,VGND,li1,72.2200,146.8800,0.000083
output26,VGND,li1,107.6400,146.8800,0.000131
output25,VGND,li1,136.1600,81.6000,0.001428
output24,VGND,li1,143.5200,136.0000,0.002102
output23,VGND,li1,143.5200,54.4000,0.001379
input22,VGND,li1,104.1900,146.8800,0.000126
input21,VGND,li1,7.5900,70.7200,0.000187
input20,VGND,li1,7.5900,136.0000,0.000244
input19,VGND,li1,17.2500,10.8800,0.000001
input18,VGND,li1,84.8700,10.8800,0.000004
input17,VGND,li1,36.5700,10.8800,0.000002
input16,VGND,li1,9.4300,92.4800,0.000121
input15,VGND,li1,143.7500,70.7200,0.001027
input14,VGND,li1,75.2100,146.8800,0.000087
input13,VGND,li1,143.7500,92.4800,0.000695
input12,VGND,li1,143.7500,65.2800,0.000672
input11,VGND,li1,143.7500,65.2800,0.000672
input10,VGND,li1,143.7500,136.0000,0.002102
input9,VGND,li1,126.7300,146.8800,0.000132
input8,VGND,li1,120.2900,146.8800,0.000132
input7,VGND,li1,113.8500,146.8800,0.000132
input6,VGND,li1,117.0700,146.8800,0.000132
input5,VGND,li1,143.7500,48.9600,0.001586
input4,VGND,li1,143.7500,48.9600,0.001586
input3,VGND,li1,143.7500,43.5200,0.001172
input2,VGND,li1,143.7500,43.5200,0.001172
input1,VGND,li1,143.7500,38.0800,0.000394
TAP_TAPCELL_ROW_50_366,VGND,li1,134.5500,147.1710,0.000132
TAP_TAPCELL_ROW_50_365,VGND,li1,121.6700,147.1710,0.000132
TAP_TAPCELL_ROW_50_364,VGND,li1,108.7900,147.1710,0.000131
TAP_TAPCELL_ROW_50_363,VGND,li1,95.9100,147.1710,0.000115
TAP_TAPCELL_ROW_50_362,VGND,li1,83.0300,147.1710,0.000098
TAP_TAPCELL_ROW_50_361,VGND,li1,70.1500,147.1710,0.000080
TAP_TAPCELL_ROW_50_360,VGND,li1,57.2700,147.1710,0.000061
TAP_TAPCELL_ROW_50_359,VGND,li1,44.3900,147.1710,0.000041
TAP_TAPCELL_ROW_50_358,VGND,li1,31.5100,147.1710,0.000021
TAP_TAPCELL_ROW_50_357,VGND,li1,18.6300,147.1710,0.000015
TAP_TAPCELL_ROW_49_356,VGND,li1,134.5500,146.5880,0.000132
TAP_TAPCELL_ROW_49_355,VGND,li1,108.7900,146.5880,0.000131
TAP_TAPCELL_ROW_49_354,VGND,li1,83.0300,146.5880,0.000098
TAP_TAPCELL_ROW_49_353,VGND,li1,57.2700,146.5880,0.000061
TAP_TAPCELL_ROW_49_352,VGND,li1,31.5100,146.5880,0.000021
TAP_TAPCELL_ROW_48_351,VGND,li1,121.6700,141.7310,0.001144
TAP_TAPCELL_ROW_48_350,VGND,li1,95.9100,141.7310,0.001008
TAP_TAPCELL_ROW_48_349,VGND,li1,70.1500,141.7310,0.000695
TAP_TAPCELL_ROW_48_348,VGND,li1,44.3900,141.7310,0.000385
TAP_TAPCELL_ROW_48_347,VGND,li1,18.6300,141.7310,0.000132
TAP_TAPCELL_ROW_47_346,VGND,li1,134.5500,141.1480,0.001144
TAP_TAPCELL_ROW_47_345,VGND,li1,108.7900,141.1480,0.001111
TAP_TAPCELL_ROW_47_344,VGND,li1,83.0300,141.1480,0.000866
TAP_TAPCELL_ROW_47_343,VGND,li1,57.2700,141.1480,0.000555
TAP_TAPCELL_ROW_47_342,VGND,li1,31.5100,141.1480,0.000195
TAP_TAPCELL_ROW_46_341,VGND,li1,121.6700,136.2910,0.002042
TAP_TAPCELL_ROW_46_340,VGND,li1,95.9100,136.2910,0.001733
TAP_TAPCELL_ROW_46_339,VGND,li1,70.1500,136.2910,0.001254
TAP_TAPCELL_ROW_46_338,VGND,li1,44.3900,136.2910,0.000691
TAP_TAPCELL_ROW_46_337,VGND,li1,18.6300,136.2910,0.000243
TAP_TAPCELL_ROW_45_336,VGND,li1,134.5500,135.7080,0.002093
TAP_TAPCELL_ROW_45_335,VGND,li1,108.7900,135.7080,0.001933
TAP_TAPCELL_ROW_45_334,VGND,li1,83.0300,135.7080,0.001493
TAP_TAPCELL_ROW_45_333,VGND,li1,57.2700,135.7080,0.000980
TAP_TAPCELL_ROW_45_332,VGND,li1,31.5100,135.7080,0.000384
TAP_TAPCELL_ROW_44_331,VGND,li1,121.6700,130.8510,0.001387
TAP_TAPCELL_ROW_44_330,VGND,li1,95.9100,130.8510,0.001182
TAP_TAPCELL_ROW_44_329,VGND,li1,70.1500,130.8510,0.000895
TAP_TAPCELL_ROW_44_328,VGND,li1,44.3900,130.8510,0.000507
TAP_TAPCELL_ROW_44_327,VGND,li1,18.6300,130.8510,0.000215
TAP_TAPCELL_ROW_43_326,VGND,li1,134.5500,130.2680,0.001421
TAP_TAPCELL_ROW_43_325,VGND,li1,108.7900,130.2680,0.001302
TAP_TAPCELL_ROW_43_324,VGND,li1,83.0300,130.2680,0.001047
TAP_TAPCELL_ROW_43_323,VGND,li1,57.2700,130.2680,0.000716
TAP_TAPCELL_ROW_43_322,VGND,li1,31.5100,130.2680,0.000294
TAP_TAPCELL_ROW_42_321,VGND,li1,121.6700,125.4110,0.001154
TAP_TAPCELL_ROW_42_320,VGND,li1,95.9100,125.4110,0.001089
TAP_TAPCELL_ROW_42_319,VGND,li1,70.1500,125.4110,0.000895
TAP_TAPCELL_ROW_42_318,VGND,li1,44.3900,125.4110,0.000553
TAP_TAPCELL_ROW_42_317,VGND,li1,18.6300,125.4110,0.000223
TAP_TAPCELL_ROW_41_316,VGND,li1,134.5500,124.8280,0.001159
TAP_TAPCELL_ROW_41_315,VGND,li1,108.7900,124.8280,0.001130
TAP_TAPCELL_ROW_41_314,VGND,li1,83.0300,124.8280,0.001005
TAP_TAPCELL_ROW_41_313,VGND,li1,57.2700,124.8280,0.000744
TAP_TAPCELL_ROW_41_312,VGND,li1,31.5100,124.8280,0.000323
TAP_TAPCELL_ROW_40_311,VGND,li1,121.6700,119.9710,0.001475
TAP_TAPCELL_ROW_40_310,VGND,li1,95.9100,119.9710,0.001259
TAP_TAPCELL_ROW_40_309,VGND,li1,70.1500,119.9710,0.000921
TAP_TAPCELL_ROW_40_308,VGND,li1,44.3900,119.9710,0.000560
TAP_TAPCELL_ROW_40_307,VGND,li1,18.6300,119.9710,0.000205
TAP_TAPCELL_ROW_39_306,VGND,li1,134.5500,119.3880,0.001538
TAP_TAPCELL_ROW_39_305,VGND,li1,108.7900,119.3880,0.001379
TAP_TAPCELL_ROW_39_304,VGND,li1,83.0300,119.3880,0.001109
TAP_TAPCELL_ROW_39_303,VGND,li1,57.2700,119.3880,0.000751
TAP_TAPCELL_ROW_39_302,VGND,li1,31.5100,119.3880,0.000318
TAP_TAPCELL_ROW_38_301,VGND,li1,121.6700,114.5310,0.001524
TAP_TAPCELL_ROW_38_300,VGND,li1,95.9100,114.5310,0.001367
TAP_TAPCELL_ROW_38_299,VGND,li1,70.1500,114.5310,0.001040
TAP_TAPCELL_ROW_38_298,VGND,li1,44.3900,114.5310,0.000631
TAP_TAPCELL_ROW_38_297,VGND,li1,18.6300,114.5310,0.000251
TAP_TAPCELL_ROW_37_296,VGND,li1,134.5500,113.9480,0.001543
TAP_TAPCELL_ROW_37_295,VGND,li1,108.7900,113.9480,0.001455
TAP_TAPCELL_ROW_37_294,VGND,li1,83.0300,113.9480,0.001228
TAP_TAPCELL_ROW_37_293,VGND,li1,57.2700,113.9480,0.000868
TAP_TAPCELL_ROW_37_292,VGND,li1,31.5100,113.9480,0.000371
TAP_TAPCELL_ROW_36_291,VGND,li1,121.6700,109.0910,0.002178
TAP_TAPCELL_ROW_36_290,VGND,li1,95.9100,109.0910,0.001987
TAP_TAPCELL_ROW_36_289,VGND,li1,70.1500,109.0910,0.001567
TAP_TAPCELL_ROW_36_288,VGND,li1,44.3900,109.0910,0.000954
TAP_TAPCELL_ROW_36_287,VGND,li1,18.6300,109.0910,0.000373
TAP_TAPCELL_ROW_35_286,VGND,li1,134.5500,108.5080,0.002207
TAP_TAPCELL_ROW_35_285,VGND,li1,108.7900,108.5080,0.002088
TAP_TAPCELL_ROW_35_284,VGND,li1,83.0300,108.5080,0.001780
TAP_TAPCELL_ROW_35_283,VGND,li1,57.2700,108.5080,0.001301
TAP_TAPCELL_ROW_35_282,VGND,li1,31.5100,108.5080,0.000548
TAP_TAPCELL_ROW_34_281,VGND,li1,121.6700,103.6510,0.000959
TAP_TAPCELL_ROW_34_280,VGND,li1,95.9100,103.6510,0.000903
TAP_TAPCELL_ROW_34_279,VGND,li1,70.1500,103.6510,0.000792
TAP_TAPCELL_ROW_34_278,VGND,li1,44.3900,103.6510,0.000530
TAP_TAPCELL_ROW_34_277,VGND,li1,18.6300,103.6510,0.000243
TAP_TAPCELL_ROW_33_276,VGND,li1,134.5500,103.0680,0.000965
TAP_TAPCELL_ROW_33_275,VGND,li1,108.7900,103.0680,0.000935
TAP_TAPCELL_ROW_33_274,VGND,li1,83.0300,103.0680,0.000856
TAP_TAPCELL_ROW_33_273,VGND,li1,57.2700,103.0680,0.000699
TAP_TAPCELL_ROW_33_272,VGND,li1,31.5100,103.0680,0.000351
TAP_TAPCELL_ROW_32_271,VGND,li1,121.6700,98.2110,0.000831
TAP_TAPCELL_ROW_32_270,VGND,li1,95.9100,98.2110,0.000762
TAP_TAPCELL_ROW_32_269,VGND,li1,70.1500,98.2110,0.000622
TAP_TAPCELL_ROW_32_268,VGND,li1,44.3900,98.2110,0.000422
TAP_TAPCELL_ROW_32_267,VGND,li1,18.6300,98.2110,0.000193
TAP_TAPCELL_ROW_31_266,VGND,li1,134.5500,97.6280,0.000851
TAP_TAPCELL_ROW_31_265,VGND,li1,108.7900,97.6280,0.000803
TAP_TAPCELL_ROW_31_264,VGND,li1,83.0300,97.6280,0.000698
TAP_TAPCELL_ROW_31_263,VGND,li1,57.2700,97.6280,0.000531
TAP_TAPCELL_ROW_31_262,VGND,li1,31.5100,97.6280,0.000280
TAP_TAPCELL_ROW_30_261,VGND,li1,121.6700,92.7710,0.000683
TAP_TAPCELL_ROW_30_260,VGND,li1,95.9100,92.7710,0.000636
TAP_TAPCELL_ROW_30_259,VGND,li1,70.1500,92.7710,0.000508
TAP_TAPCELL_ROW_30_258,VGND,li1,44.3900,92.7710,0.000321
TAP_TAPCELL_ROW_30_257,VGND,li1,18.6300,92.7710,0.000120
TAP_TAPCELL_ROW_29_256,VGND,li1,134.5500,92.1880,0.000695
TAP_TAPCELL_ROW_29_255,VGND,li1,108.7900,92.1880,0.000667
TAP_TAPCELL_ROW_29_254,VGND,li1,83.0300,92.1880,0.000579
TAP_TAPCELL_ROW_29_253,VGND,li1,57.2700,92.1880,0.000414
TAP_TAPCELL_ROW_29_252,VGND,li1,31.5100,92.1880,0.000190
TAP_TAPCELL_ROW_28_251,VGND,li1,121.6700,87.3310,0.001044
TAP_TAPCELL_ROW_28_250,VGND,li1,95.9100,87.3310,0.000927
TAP_TAPCELL_ROW_28_249,VGND,li1,70.1500,87.3310,0.000753
TAP_TAPCELL_ROW_28_248,VGND,li1,44.3900,87.3310,0.000449
TAP_TAPCELL_ROW_28_247,VGND,li1,18.6300,87.3310,0.000198
TAP_TAPCELL_ROW_27_246,VGND,li1,134.5500,86.7480,0.001071
TAP_TAPCELL_ROW_27_245,VGND,li1,108.7900,86.7480,0.000990
TAP_TAPCELL_ROW_27_244,VGND,li1,83.0300,86.7480,0.000851
TAP_TAPCELL_ROW_27_243,VGND,li1,57.2700,86.7480,0.000610
TAP_TAPCELL_ROW_27_242,VGND,li1,31.5100,86.7480,0.000268
TAP_TAPCELL_ROW_26_241,VGND,li1,121.6700,81.8910,0.001399
TAP_TAPCELL_ROW_26_240,VGND,li1,95.9100,81.8910,0.001302
TAP_TAPCELL_ROW_26_239,VGND,li1,70.1500,81.8910,0.001054
TAP_TAPCELL_ROW_26_238,VGND,li1,44.3900,81.8910,0.000613
TAP_TAPCELL_ROW_26_237,VGND,li1,18.6300,81.8910,0.000241
TAP_TAPCELL_ROW_25_236,VGND,li1,134.5500,81.3080,0.001425
TAP_TAPCELL_ROW_25_235,VGND,li1,108.7900,81.3080,0.001356
TAP_TAPCELL_ROW_25_234,VGND,li1,83.0300,81.3080,0.001223
TAP_TAPCELL_ROW_25_233,VGND,li1,57.2700,81.3080,0.000869
TAP_TAPCELL_ROW_25_232,VGND,li1,31.5100,81.3080,0.000378
TAP_TAPCELL_ROW_24_231,VGND,li1,121.6700,76.4510,0.001364
TAP_TAPCELL_ROW_24_230,VGND,li1,95.9100,76.4510,0.001288
TAP_TAPCELL_ROW_24_229,VGND,li1,70.1500,76.4510,0.001035
TAP_TAPCELL_ROW_24_228,VGND,li1,44.3900,76.4510,0.000613
TAP_TAPCELL_ROW_24_227,VGND,li1,18.6300,76.4510,0.000252
TAP_TAPCELL_ROW_23_226,VGND,li1,134.5500,75.8680,0.001378
TAP_TAPCELL_ROW_23_225,VGND,li1,108.7900,75.8680,0.001337
TAP_TAPCELL_ROW_23_224,VGND,li1,83.0300,75.8680,0.001193
TAP_TAPCELL_ROW_23_223,VGND,li1,57.2700,75.8680,0.000823
TAP_TAPCELL_ROW_23_222,VGND,li1,31.5100,75.8680,0.000355
TAP_TAPCELL_ROW_22_221,VGND,li1,121.6700,71.0110,0.001008
TAP_TAPCELL_ROW_22_220,VGND,li1,95.9100,71.0110,0.000920
TAP_TAPCELL_ROW_22_219,VGND,li1,70.1500,71.0110,0.000723
TAP_TAPCELL_ROW_22_218,VGND,li1,44.3900,71.0110,0.000424
TAP_TAPCELL_ROW_22_217,VGND,li1,18.6300,71.0110,0.000177
TAP_TAPCELL_ROW_21_216,VGND,li1,134.5500,70.4280,0.001026
TAP_TAPCELL_ROW_21_215,VGND,li1,108.7900,70.4280,0.000970
TAP_TAPCELL_ROW_21_214,VGND,li1,83.0300,70.4280,0.000832
TAP_TAPCELL_ROW_21_213,VGND,li1,57.2700,70.4280,0.000580
TAP_TAPCELL_ROW_21_212,VGND,li1,31.5100,70.4280,0.000250
TAP_TAPCELL_ROW_20_211,VGND,li1,121.6700,65.5710,0.000671
TAP_TAPCELL_ROW_20_210,VGND,li1,95.9100,65.5710,0.000625
TAP_TAPCELL_ROW_20_209,VGND,li1,70.1500,65.5710,0.000534
TAP_TAPCELL_ROW_20_208,VGND,li1,44.3900,65.5710,0.000348
TAP_TAPCELL_ROW_20_207,VGND,li1,18.6300,65.5710,0.000151
TAP_TAPCELL_ROW_19_206,VGND,li1,134.5500,64.9880,0.000671
TAP_TAPCELL_ROW_19_205,VGND,li1,108.7900,64.9880,0.000658
TAP_TAPCELL_ROW_19_204,VGND,li1,83.0300,64.9880,0.000591
TAP_TAPCELL_ROW_19_203,VGND,li1,57.2700,64.9880,0.000459
TAP_TAPCELL_ROW_19_202,VGND,li1,31.5100,64.9880,0.000223
TAP_TAPCELL_ROW_18_201,VGND,li1,121.6700,60.1310,0.000755
TAP_TAPCELL_ROW_18_200,VGND,li1,95.9100,60.1310,0.000705
TAP_TAPCELL_ROW_18_199,VGND,li1,70.1500,60.1310,0.000599
TAP_TAPCELL_ROW_18_198,VGND,li1,44.3900,60.1310,0.000429
TAP_TAPCELL_ROW_18_197,VGND,li1,18.6300,60.1310,0.000214
TAP_TAPCELL_ROW_17_196,VGND,li1,134.5500,59.5480,0.000768
